/home/lucas_rayder7/autoresearch/TestCLI/train.py:251: UserWarning: Argument(s) 'var_limit' are not valid for transform GaussNoise
  A.GaussNoise(var_limit=(5.0, 15.0), p=0.3),
Data: xView2 directory already exists at content/data/xview2_jpeg
Metadata: Normalization statistics already cached at content/data/dataset_stats.json
Engine starting on: cuda. Configuration: {'in_channels': 6, 'f1': 32, 'f2': 64, 'f3': 128, 'f4': 256, 'f5': 512}

Step 00251 (22.4%) | Smooth Loss: 2.69867 | Img/sec: 20 | Elapsed: 202s
Step 00252 (22.5%) | Smooth Loss: 2.66559 | Img/sec: 20 | Elapsed: 202s
Step 00253 (22.6%) | Smooth Loss: 2.66772 | Img/sec: 20 | Elapsed: 203s
Step 00254 (22.7%) | Smooth Loss: 2.60272 | Img/sec: 20 | Elapsed: 204s
Step 00255 (22.7%) | Smooth Loss: 2.53543 | Img/sec: 20 | Elapsed: 205s
Step 00256 (22.8%) | Smooth Loss: 2.52523 | Img/sec: 20 | Elapsed: 205s
Step 00257 (22.9%) | Smooth Loss: 2.51551 | Img/sec: 20 | Elapsed: 206s
Step 00258 (23.0%) | Smooth Loss: 2.56852 | Img/sec: 20 | Elapsed: 207s
Step 00259 (23.1%) | Smooth Loss: 2.49639 | Img/sec: 20 | Elapsed: 208s
Step 00260 (23.2%) | Smooth Loss: 2.46823 | Img/sec: 20 | Elapsed: 209s
Step 00261 (23.3%) | Smooth Loss: 2.41523 | Img/sec: 20 | Elapsed: 209s
Step 00262 (23.3%) | Smooth Loss: 2.39788 | Img/sec: 20 | Elapsed: 210s
Step 00263 (23.4%) | Smooth Loss: 2.46601 | Img/sec: 20 | Elapsed: 211s
Step 00264 (23.5%) | Smooth Loss: 2.47966 | Img/sec: 20 | Elapsed: 212s
Step 00265 (23.6%) | Smooth Loss: 2.46524 | Img/sec: 20 | Elapsed: 212s
Step 00266 (23.7%) | Smooth Loss: 2.43039 | Img/sec: 20 | Elapsed: 213s
Step 00267 (23.8%) | Smooth Loss: 2.45157 | Img/sec: 20 | Elapsed: 214s
Step 00268 (23.9%) | Smooth Loss: 2.43578 | Img/sec: 20 | Elapsed: 215s
Step 00269 (24.0%) | Smooth Loss: 2.41424 | Img/sec: 20 | Elapsed: 216s
Step 00270 (24.0%) | Smooth Loss: 2.40034 | Img/sec: 20 | Elapsed: 216s
Step 00271 (24.1%) | Smooth Loss: 2.37788 | Img/sec: 20 | Elapsed: 217s
Step 00272 (24.2%) | Smooth Loss: 2.44557 | Img/sec: 20 | Elapsed: 218s
Step 00273 (24.3%) | Smooth Loss: 2.55150 | Img/sec: 20 | Elapsed: 219s
Step 00274 (24.4%) | Smooth Loss: 2.63527 | Img/sec: 20 | Elapsed: 219s
Step 00275 (24.5%) | Smooth Loss: 2.57870 | Img/sec: 20 | Elapsed: 220s
Step 00276 (24.6%) | Smooth Loss: 2.68963 | Img/sec: 20 | Elapsed: 221s
Step 00277 (24.6%) | Smooth Loss: 2.61059 | Img/sec: 20 | Elapsed: 222s
Step 00278 (24.7%) | Smooth Loss: 2.59051 | Img/sec: 20 | Elapsed: 223s
Step 00279 (24.8%) | Smooth Loss: 2.57591 | Img/sec: 20 | Elapsed: 223s
Step 00280 (25.2%) | Smooth Loss: 2.59321 | Img/sec: 5 | Elapsed: 227s
Step 00281 (25.3%) | Smooth Loss: 2.63423 | Img/sec: 20 | Elapsed: 227s
Step 00282 (25.3%) | Smooth Loss: 2.62380 | Img/sec: 20 | Elapsed: 228s
Step 00283 (25.4%) | Smooth Loss: 2.55753 | Img/sec: 20 | Elapsed: 229s
Step 00284 (25.5%) | Smooth Loss: 2.56939 | Img/sec: 20 | Elapsed: 230s
Step 00285 (25.6%) | Smooth Loss: 2.52877 | Img/sec: 20 | Elapsed: 230s
Step 00286 (25.7%) | Smooth Loss: 2.49321 | Img/sec: 20 | Elapsed: 231s
Step 00287 (25.8%) | Smooth Loss: 2.56578 | Img/sec: 20 | Elapsed: 232s
Step 00288 (25.9%) | Smooth Loss: 2.54867 | Img/sec: 20 | Elapsed: 233s
Step 00289 (26.0%) | Smooth Loss: 2.54097 | Img/sec: 20 | Elapsed: 234s
Step 00290 (26.0%) | Smooth Loss: 2.59956 | Img/sec: 20 | Elapsed: 234s
Step 00291 (26.1%) | Smooth Loss: 2.64348 | Img/sec: 20 | Elapsed: 235s
Step 00292 (26.2%) | Smooth Loss: 2.70667 | Img/sec: 20 | Elapsed: 236s
Step 00293 (26.3%) | Smooth Loss: 2.66451 | Img/sec: 20 | Elapsed: 237s
Step 00294 (26.4%) | Smooth Loss: 2.58906 | Img/sec: 20 | Elapsed: 237s
Step 00295 (26.5%) | Smooth Loss: 2.68963 | Img/sec: 20 | Elapsed: 238s
Step 00296 (26.6%) | Smooth Loss: 2.70962 | Img/sec: 20 | Elapsed: 239s
Step 00297 (26.6%) | Smooth Loss: 2.68652 | Img/sec: 20 | Elapsed: 240s
Step 00298 (26.7%) | Smooth Loss: 2.68272 | Img/sec: 20 | Elapsed: 241s
Step 00299 (26.8%) | Smooth Loss: 2.70754 | Img/sec: 20 | Elapsed: 241s
Step 00300 (26.9%) | Smooth Loss: 2.74143 | Img/sec: 20 | Elapsed: 242s
Step 00301 (27.0%) | Smooth Loss: 2.72114 | Img/sec: 20 | Elapsed: 243s
Step 00302 (27.1%) | Smooth Loss: 2.69619 | Img/sec: 20 | Elapsed: 244s
Step 00303 (27.2%) | Smooth Loss: 2.63827 | Img/sec: 20 | Elapsed: 244s
Step 00304 (27.3%) | Smooth Loss: 2.65773 | Img/sec: 20 | Elapsed: 245s
Step 00305 (27.3%) | Smooth Loss: 2.68729 | Img/sec: 20 | Elapsed: 246s
Step 00306 (27.4%) | Smooth Loss: 2.73572 | Img/sec: 20 | Elapsed: 247s
Step 00307 (27.5%) | Smooth Loss: 2.68048 | Img/sec: 20 | Elapsed: 248s
Step 00308 (27.6%) | Smooth Loss: 2.63173 | Img/sec: 20 | Elapsed: 248s
Step 00309 (27.7%) | Smooth Loss: 2.68552 | Img/sec: 20 | Elapsed: 249s
Step 00310 (27.8%) | Smooth Loss: 2.72453 | Img/sec: 20 | Elapsed: 250s
Step 00311 (27.9%) | Smooth Loss: 2.68244 | Img/sec: 20 | Elapsed: 251s
Step 00312 (27.9%) | Smooth Loss: 2.67535 | Img/sec: 20 | Elapsed: 251s
Step 00313 (28.0%) | Smooth Loss: 2.63037 | Img/sec: 20 | Elapsed: 252s
Step 00314 (28.1%) | Smooth Loss: 2.65040 | Img/sec: 20 | Elapsed: 253s
Step 00315 (28.2%) | Smooth Loss: 2.65589 | Img/sec: 20 | Elapsed: 254s
Step 00316 (28.3%) | Smooth Loss: 2.59124 | Img/sec: 20 | Elapsed: 255s
Step 00317 (28.4%) | Smooth Loss: 2.53694 | Img/sec: 20 | Elapsed: 255s
Step 00318 (28.5%) | Smooth Loss: 2.57470 | Img/sec: 20 | Elapsed: 256s
Step 00319 (28.5%) | Smooth Loss: 2.58039 | Img/sec: 20 | Elapsed: 257s
Step 00320 (28.6%) | Smooth Loss: 2.52009 | Img/sec: 20 | Elapsed: 258s
Step 00321 (28.7%) | Smooth Loss: 2.57243 | Img/sec: 20 | Elapsed: 258s
Step 00322 (28.8%) | Smooth Loss: 2.56009 | Img/sec: 20 | Elapsed: 259s
Step 00323 (28.9%) | Smooth Loss: 2.53712 | Img/sec: 20 | Elapsed: 260s
Step 00324 (29.0%) | Smooth Loss: 2.56592 | Img/sec: 20 | Elapsed: 261s
Step 00325 (29.1%) | Smooth Loss: 2.51792 | Img/sec: 20 | Elapsed: 262s
Step 00326 (29.2%) | Smooth Loss: 2.59815 | Img/sec: 20 | Elapsed: 262s
Step 00327 (29.2%) | Smooth Loss: 2.55286 | Img/sec: 20 | Elapsed: 263s
Step 00328 (29.3%) | Smooth Loss: 2.53024 | Img/sec: 20 | Elapsed: 264s
Step 00329 (29.4%) | Smooth Loss: 2.44216 | Img/sec: 20 | Elapsed: 265s
Step 00330 (29.5%) | Smooth Loss: 2.38497 | Img/sec: 20 | Elapsed: 265s
Step 00331 (29.6%) | Smooth Loss: 2.36992 | Img/sec: 20 | Elapsed: 266s
Step 00332 (29.7%) | Smooth Loss: 2.47438 | Img/sec: 20 | Elapsed: 267s
Step 00333 (29.8%) | Smooth Loss: 2.46166 | Img/sec: 20 | Elapsed: 268s
Step 00334 (29.8%) | Smooth Loss: 2.53439 | Img/sec: 20 | Elapsed: 269s
Step 00335 (29.9%) | Smooth Loss: 2.45269 | Img/sec: 20 | Elapsed: 269s
Step 00336 (30.3%) | Smooth Loss: 2.50364 | Img/sec: 4 | Elapsed: 273s
Step 00337 (30.4%) | Smooth Loss: 2.46408 | Img/sec: 20 | Elapsed: 273s
Step 00338 (30.5%) | Smooth Loss: 2.43562 | Img/sec: 20 | Elapsed: 274s
Step 00339 (30.5%) | Smooth Loss: 2.41390 | Img/sec: 20 | Elapsed: 275s
Step 00340 (30.6%) | Smooth Loss: 2.38363 | Img/sec: 20 | Elapsed: 276s
Step 00341 (30.7%) | Smooth Loss: 2.38959 | Img/sec: 20 | Elapsed: 276s
Step 00342 (30.8%) | Smooth Loss: 2.57358 | Img/sec: 20 | Elapsed: 277s
Step 00343 (30.9%) | Smooth Loss: 2.71703 | Img/sec: 20 | Elapsed: 278s
Step 00344 (31.0%) | Smooth Loss: 2.62991 | Img/sec: 20 | Elapsed: 279s
Step 00345 (31.1%) | Smooth Loss: 2.61221 | Img/sec: 20 | Elapsed: 280s
Step 00346 (31.1%) | Smooth Loss: 2.71715 | Img/sec: 20 | Elapsed: 280s
Step 00347 (31.2%) | Smooth Loss: 2.66419 | Img/sec: 20 | Elapsed: 281s
Step 00348 (31.3%) | Smooth Loss: 2.66387 | Img/sec: 20 | Elapsed: 282s
Step 00349 (31.4%) | Smooth Loss: 2.58589 | Img/sec: 20 | Elapsed: 283s
Step 00350 (31.5%) | Smooth Loss: 2.59719 | Img/sec: 20 | Elapsed: 283s
Step 00351 (31.6%) | Smooth Loss: 2.50588 | Img/sec: 20 | Elapsed: 284s
Step 00352 (31.7%) | Smooth Loss: 2.48976 | Img/sec: 20 | Elapsed: 285s
Step 00353 (31.8%) | Smooth Loss: 2.42174 | Img/sec: 20 | Elapsed: 286s
Step 00354 (31.8%) | Smooth Loss: 2.42609 | Img/sec: 20 | Elapsed: 287s
Step 00355 (31.9%) | Smooth Loss: 2.44623 | Img/sec: 20 | Elapsed: 287s
Step 00356 (32.0%) | Smooth Loss: 2.41692 | Img/sec: 20 | Elapsed: 288s
Step 00357 (32.1%) | Smooth Loss: 2.41053 | Img/sec: 20 | Elapsed: 289s
Step 00358 (32.2%) | Smooth Loss: 2.44085 | Img/sec: 20 | Elapsed: 290s
Step 00359 (32.3%) | Smooth Loss: 2.44832 | Img/sec: 20 | Elapsed: 290s
Step 00360 (32.4%) | Smooth Loss: 2.46876 | Img/sec: 20 | Elapsed: 291s
Step 00361 (32.4%) | Smooth Loss: 2.41125 | Img/sec: 20 | Elapsed: 292s
Step 00362 (32.5%) | Smooth Loss: 2.44971 | Img/sec: 20 | Elapsed: 293s
Step 00363 (32.6%) | Smooth Loss: 2.51917 | Img/sec: 20 | Elapsed: 294s
Step 00364 (32.7%) | Smooth Loss: 2.51958 | Img/sec: 20 | Elapsed: 294s
Step 00365 (32.8%) | Smooth Loss: 2.59092 | Img/sec: 20 | Elapsed: 295s
Step 00366 (32.9%) | Smooth Loss: 2.58008 | Img/sec: 20 | Elapsed: 296s
Step 00367 (33.0%) | Smooth Loss: 2.49971 | Img/sec: 20 | Elapsed: 297s
Step 00368 (33.0%) | Smooth Loss: 2.49427 | Img/sec: 20 | Elapsed: 297s
Step 00369 (33.1%) | Smooth Loss: 2.57377 | Img/sec: 20 | Elapsed: 298s
Step 00370 (33.2%) | Smooth Loss: 2.54282 | Img/sec: 20 | Elapsed: 299s
Step 00371 (33.3%) | Smooth Loss: 2.47220 | Img/sec: 20 | Elapsed: 300s
Step 00372 (33.4%) | Smooth Loss: 2.41835 | Img/sec: 20 | Elapsed: 301s
Step 00373 (33.5%) | Smooth Loss: 2.40773 | Img/sec: 20 | Elapsed: 301s
Step 00374 (33.6%) | Smooth Loss: 2.46709 | Img/sec: 20 | Elapsed: 302s
Step 00375 (33.7%) | Smooth Loss: 2.54344 | Img/sec: 20 | Elapsed: 303s
Step 00376 (33.7%) | Smooth Loss: 2.52615 | Img/sec: 20 | Elapsed: 304s
Step 00377 (33.8%) | Smooth Loss: 2.48414 | Img/sec: 20 | Elapsed: 304s
Step 00378 (33.9%) | Smooth Loss: 2.51468 | Img/sec: 20 | Elapsed: 305s
Step 00379 (34.0%) | Smooth Loss: 2.51476 | Img/sec: 20 | Elapsed: 306s
Step 00380 (34.1%) | Smooth Loss: 2.48152 | Img/sec: 20 | Elapsed: 307s
Step 00381 (34.2%) | Smooth Loss: 2.50041 | Img/sec: 20 | Elapsed: 308s
Step 00382 (34.3%) | Smooth Loss: 2.51336 | Img/sec: 20 | Elapsed: 308s
Step 00383 (34.3%) | Smooth Loss: 2.47551 | Img/sec: 20 | Elapsed: 309s
Step 00384 (34.4%) | Smooth Loss: 2.58134 | Img/sec: 20 | Elapsed: 310s
Step 00385 (34.5%) | Smooth Loss: 2.57466 | Img/sec: 20 | Elapsed: 311s
Step 00386 (34.6%) | Smooth Loss: 2.53556 | Img/sec: 20 | Elapsed: 311s
Step 00387 (34.7%) | Smooth Loss: 2.49035 | Img/sec: 20 | Elapsed: 312s
Step 00388 (34.8%) | Smooth Loss: 2.55034 | Img/sec: 20 | Elapsed: 313s
Step 00389 (34.9%) | Smooth Loss: 2.59205 | Img/sec: 20 | Elapsed: 314s
Step 00390 (34.9%) | Smooth Loss: 2.54632 | Img/sec: 20 | Elapsed: 315s
Step 00391 (35.0%) | Smooth Loss: 2.54297 | Img/sec: 20 | Elapsed: 315s
Step 00392 (35.4%) | Smooth Loss: 2.52978 | Img/sec: 5 | Elapsed: 318s
Step 00393 (35.5%) | Smooth Loss: 2.48638 | Img/sec: 20 | Elapsed: 319s
Step 00394 (35.5%) | Smooth Loss: 2.51713 | Img/sec: 20 | Elapsed: 320s
Step 00395 (35.6%) | Smooth Loss: 2.47172 | Img/sec: 20 | Elapsed: 321s
Step 00396 (35.7%) | Smooth Loss: 2.45331 | Img/sec: 20 | Elapsed: 321s
Step 00397 (35.8%) | Smooth Loss: 2.44823 | Img/sec: 20 | Elapsed: 322s
Step 00398 (35.9%) | Smooth Loss: 2.39365 | Img/sec: 20 | Elapsed: 323s
Step 00399 (36.0%) | Smooth Loss: 2.43133 | Img/sec: 20 | Elapsed: 324s
Step 00400 (36.1%) | Smooth Loss: 2.38875 | Img/sec: 20 | Elapsed: 325s
Step 00401 (36.1%) | Smooth Loss: 2.37735 | Img/sec: 20 | Elapsed: 325s
Step 00402 (36.2%) | Smooth Loss: 2.34552 | Img/sec: 20 | Elapsed: 326s
Step 00403 (36.3%) | Smooth Loss: 2.43470 | Img/sec: 20 | Elapsed: 327s
Step 00404 (36.4%) | Smooth Loss: 2.47600 | Img/sec: 20 | Elapsed: 328s
Step 00405 (36.5%) | Smooth Loss: 2.51351 | Img/sec: 20 | Elapsed: 328s
Step 00406 (36.6%) | Smooth Loss: 2.46979 | Img/sec: 20 | Elapsed: 329s
Step 00407 (36.7%) | Smooth Loss: 2.46676 | Img/sec: 20 | Elapsed: 330s
Step 00408 (36.7%) | Smooth Loss: 2.52614 | Img/sec: 20 | Elapsed: 331s
Step 00409 (36.8%) | Smooth Loss: 2.57682 | Img/sec: 20 | Elapsed: 332s
Step 00410 (36.9%) | Smooth Loss: 2.54092 | Img/sec: 20 | Elapsed: 332s
Step 00411 (37.0%) | Smooth Loss: 2.49364 | Img/sec: 20 | Elapsed: 333s
Step 00412 (37.1%) | Smooth Loss: 2.46763 | Img/sec: 20 | Elapsed: 334s
Step 00413 (37.2%) | Smooth Loss: 2.49350 | Img/sec: 20 | Elapsed: 335s
Step 00414 (37.3%) | Smooth Loss: 2.50537 | Img/sec: 20 | Elapsed: 335s
Step 00415 (37.4%) | Smooth Loss: 2.45229 | Img/sec: 20 | Elapsed: 336s
Step 00416 (37.4%) | Smooth Loss: 2.53592 | Img/sec: 20 | Elapsed: 337s
Step 00417 (37.5%) | Smooth Loss: 2.59917 | Img/sec: 20 | Elapsed: 338s
Step 00418 (37.6%) | Smooth Loss: 2.60526 | Img/sec: 20 | Elapsed: 339s
Step 00419 (37.7%) | Smooth Loss: 2.55766 | Img/sec: 20 | Elapsed: 339s
Step 00420 (37.8%) | Smooth Loss: 2.64237 | Img/sec: 20 | Elapsed: 340s
Step 00421 (37.9%) | Smooth Loss: 2.61262 | Img/sec: 20 | Elapsed: 341s
Step 00422 (38.0%) | Smooth Loss: 2.59712 | Img/sec: 20 | Elapsed: 342s
Step 00423 (38.0%) | Smooth Loss: 2.60057 | Img/sec: 20 | Elapsed: 342s
Step 00424 (38.1%) | Smooth Loss: 2.63965 | Img/sec: 20 | Elapsed: 343s
Step 00425 (38.2%) | Smooth Loss: 2.65073 | Img/sec: 20 | Elapsed: 344s
Step 00426 (38.3%) | Smooth Loss: 2.68764 | Img/sec: 20 | Elapsed: 345s
Step 00427 (38.4%) | Smooth Loss: 2.66761 | Img/sec: 20 | Elapsed: 346s
Step 00428 (38.5%) | Smooth Loss: 2.66169 | Img/sec: 20 | Elapsed: 346s
Step 00429 (38.6%) | Smooth Loss: 2.62854 | Img/sec: 20 | Elapsed: 347s
Step 00430 (38.6%) | Smooth Loss: 2.56745 | Img/sec: 20 | Elapsed: 348s
Step 00431 (38.7%) | Smooth Loss: 2.58207 | Img/sec: 20 | Elapsed: 349s
Step 00432 (38.8%) | Smooth Loss: 2.51975 | Img/sec: 20 | Elapsed: 349s
Step 00433 (38.9%) | Smooth Loss: 2.46308 | Img/sec: 20 | Elapsed: 350s
Step 00434 (39.0%) | Smooth Loss: 2.44046 | Img/sec: 20 | Elapsed: 351s
Step 00435 (39.1%) | Smooth Loss: 2.46915 | Img/sec: 20 | Elapsed: 352s
Step 00436 (39.2%) | Smooth Loss: 2.54950 | Img/sec: 20 | Elapsed: 353s
Step 00437 (39.3%) | Smooth Loss: 2.49509 | Img/sec: 20 | Elapsed: 353s
Step 00438 (39.3%) | Smooth Loss: 2.48160 | Img/sec: 20 | Elapsed: 354s
Step 00439 (39.4%) | Smooth Loss: 2.50310 | Img/sec: 20 | Elapsed: 355s
Step 00440 (39.5%) | Smooth Loss: 2.50640 | Img/sec: 20 | Elapsed: 356s
Step 00441 (39.6%) | Smooth Loss: 2.47234 | Img/sec: 20 | Elapsed: 356s
Step 00442 (39.7%) | Smooth Loss: 2.40616 | Img/sec: 20 | Elapsed: 357s
Step 00443 (39.8%) | Smooth Loss: 2.38041 | Img/sec: 20 | Elapsed: 358s
Step 00444 (39.9%) | Smooth Loss: 2.47092 | Img/sec: 20 | Elapsed: 359s
Step 00445 (39.9%) | Smooth Loss: 2.42718 | Img/sec: 20 | Elapsed: 360s
Step 00446 (40.0%) | Smooth Loss: 2.44552 | Img/sec: 20 | Elapsed: 360s
Step 00447 (40.1%) | Smooth Loss: 2.38914 | Img/sec: 20 | Elapsed: 361s
Step 00448 (40.5%) | Smooth Loss: 2.35918 | Img/sec: 5 | Elapsed: 364s
Step 00449 (40.6%) | Smooth Loss: 2.30379 | Img/sec: 20 | Elapsed: 365s
Step 00450 (40.6%) | Smooth Loss: 2.50826 | Img/sec: 20 | Elapsed: 366s
Step 00451 (40.7%) | Smooth Loss: 2.50705 | Img/sec: 20 | Elapsed: 367s
Step 00452 (40.8%) | Smooth Loss: 2.43418 | Img/sec: 20 | Elapsed: 367s
Step 00453 (40.9%) | Smooth Loss: 2.42483 | Img/sec: 20 | Elapsed: 368s
Step 00454 (41.0%) | Smooth Loss: 2.43249 | Img/sec: 20 | Elapsed: 369s
Step 00455 (41.1%) | Smooth Loss: 2.47707 | Img/sec: 20 | Elapsed: 370s
Step 00456 (41.2%) | Smooth Loss: 2.47726 | Img/sec: 20 | Elapsed: 370s
Step 00457 (41.2%) | Smooth Loss: 2.49079 | Img/sec: 20 | Elapsed: 371s
Step 00458 (41.3%) | Smooth Loss: 2.43437 | Img/sec: 20 | Elapsed: 372s
Step 00459 (41.4%) | Smooth Loss: 2.37757 | Img/sec: 20 | Elapsed: 373s
Step 00460 (41.5%) | Smooth Loss: 2.44276 | Img/sec: 20 | Elapsed: 374s
Step 00461 (41.6%) | Smooth Loss: 2.46102 | Img/sec: 20 | Elapsed: 374s
Step 00462 (41.7%) | Smooth Loss: 2.51689 | Img/sec: 20 | Elapsed: 375s
Step 00463 (41.8%) | Smooth Loss: 2.57515 | Img/sec: 20 | Elapsed: 376s
Step 00464 (41.9%) | Smooth Loss: 2.53970 | Img/sec: 20 | Elapsed: 377s
Step 00465 (41.9%) | Smooth Loss: 2.51945 | Img/sec: 20 | Elapsed: 377s
Step 00466 (42.0%) | Smooth Loss: 2.49661 | Img/sec: 20 | Elapsed: 378s
Step 00467 (42.1%) | Smooth Loss: 2.48637 | Img/sec: 20 | Elapsed: 379s
Step 00468 (42.2%) | Smooth Loss: 2.46347 | Img/sec: 20 | Elapsed: 380s
Step 00469 (42.3%) | Smooth Loss: 2.44519 | Img/sec: 20 | Elapsed: 381s
Step 00470 (42.4%) | Smooth Loss: 2.61204 | Img/sec: 20 | Elapsed: 381s
Step 00471 (42.5%) | Smooth Loss: 2.64317 | Img/sec: 20 | Elapsed: 382s
Step 00472 (42.5%) | Smooth Loss: 2.59989 | Img/sec: 20 | Elapsed: 383s
Step 00473 (42.6%) | Smooth Loss: 2.57665 | Img/sec: 20 | Elapsed: 384s
Step 00474 (42.7%) | Smooth Loss: 2.57477 | Img/sec: 20 | Elapsed: 384s
Step 00475 (42.8%) | Smooth Loss: 2.50280 | Img/sec: 20 | Elapsed: 385s
Step 00476 (42.9%) | Smooth Loss: 2.49260 | Img/sec: 20 | Elapsed: 386s
Step 00477 (43.0%) | Smooth Loss: 2.49691 | Img/sec: 20 | Elapsed: 387s
Step 00478 (43.1%) | Smooth Loss: 2.45401 | Img/sec: 20 | Elapsed: 388s
Step 00479 (43.1%) | Smooth Loss: 2.47425 | Img/sec: 20 | Elapsed: 388s
Step 00480 (43.2%) | Smooth Loss: 2.44271 | Img/sec: 20 | Elapsed: 389s
Step 00481 (43.3%) | Smooth Loss: 2.49502 | Img/sec: 20 | Elapsed: 390s
Step 00482 (43.4%) | Smooth Loss: 2.54206 | Img/sec: 20 | Elapsed: 391s
Step 00483 (43.5%) | Smooth Loss: 2.49983 | Img/sec: 20 | Elapsed: 391s
Step 00484 (43.6%) | Smooth Loss: 2.44526 | Img/sec: 20 | Elapsed: 392s
Step 00485 (43.7%) | Smooth Loss: 2.60855 | Img/sec: 20 | Elapsed: 393s
Step 00486 (43.8%) | Smooth Loss: 2.60228 | Img/sec: 20 | Elapsed: 394s
Step 00487 (43.8%) | Smooth Loss: 2.60116 | Img/sec: 20 | Elapsed: 395s
Step 00488 (43.9%) | Smooth Loss: 2.66520 | Img/sec: 20 | Elapsed: 395s
Step 00489 (44.0%) | Smooth Loss: 2.63942 | Img/sec: 20 | Elapsed: 396s
Step 00490 (44.1%) | Smooth Loss: 2.64195 | Img/sec: 20 | Elapsed: 397s
Step 00491 (44.2%) | Smooth Loss: 2.57552 | Img/sec: 20 | Elapsed: 398s
Step 00492 (44.3%) | Smooth Loss: 2.55186 | Img/sec: 20 | Elapsed: 398s
Step 00493 (44.4%) | Smooth Loss: 2.57250 | Img/sec: 20 | Elapsed: 399s
Step 00494 (44.4%) | Smooth Loss: 2.51627 | Img/sec: 20 | Elapsed: 400s
Step 00495 (44.5%) | Smooth Loss: 2.47922 | Img/sec: 20 | Elapsed: 401s
Step 00496 (44.6%) | Smooth Loss: 2.46755 | Img/sec: 20 | Elapsed: 402s
Step 00497 (44.7%) | Smooth Loss: 2.47341 | Img/sec: 20 | Elapsed: 402s
Step 00498 (44.8%) | Smooth Loss: 2.43528 | Img/sec: 20 | Elapsed: 403s
Step 00499 (44.9%) | Smooth Loss: 2.43024 | Img/sec: 20 | Elapsed: 404s
[Step 00500] Validation Metrics -> Loc F1: 0.2820 | Dmg F1: 0.1791 | Final Score: 0.2100

Step 00500 (45.0%) | Smooth Loss: 2.42637 | Img/sec: 20 | Elapsed: 405s
Step 00501 (45.1%) | Smooth Loss: 2.42214 | Img/sec: 20 | Elapsed: 405s
Step 00502 (45.1%) | Smooth Loss: 2.50903 | Img/sec: 20 | Elapsed: 406s
Step 00503 (45.2%) | Smooth Loss: 2.55824 | Img/sec: 20 | Elapsed: 407s
Step 00504 (45.6%) | Smooth Loss: 2.49340 | Img/sec: 4 | Elapsed: 410s
Step 00505 (45.7%) | Smooth Loss: 2.51943 | Img/sec: 20 | Elapsed: 411s
Step 00506 (45.8%) | Smooth Loss: 2.49141 | Img/sec: 20 | Elapsed: 412s
Step 00507 (45.9%) | Smooth Loss: 2.44805 | Img/sec: 20 | Elapsed: 413s
Step 00508 (45.9%) | Smooth Loss: 2.43411 | Img/sec: 20 | Elapsed: 414s
Step 00509 (46.0%) | Smooth Loss: 2.49243 | Img/sec: 20 | Elapsed: 414s
Step 00510 (46.1%) | Smooth Loss: 2.46420 | Img/sec: 20 | Elapsed: 415s
Step 00511 (46.2%) | Smooth Loss: 2.46069 | Img/sec: 20 | Elapsed: 416s
Step 00512 (46.3%) | Smooth Loss: 2.43301 | Img/sec: 20 | Elapsed: 417s
Step 00513 (46.4%) | Smooth Loss: 2.45457 | Img/sec: 20 | Elapsed: 417s
Step 00514 (46.5%) | Smooth Loss: 2.40388 | Img/sec: 20 | Elapsed: 418s
Step 00515 (46.6%) | Smooth Loss: 2.39012 | Img/sec: 20 | Elapsed: 419s
Step 00516 (46.6%) | Smooth Loss: 2.37834 | Img/sec: 20 | Elapsed: 420s
Step 00517 (46.7%) | Smooth Loss: 2.45495 | Img/sec: 20 | Elapsed: 421s
Step 00518 (46.8%) | Smooth Loss: 2.50388 | Img/sec: 20 | Elapsed: 421s
Step 00519 (46.9%) | Smooth Loss: 2.46856 | Img/sec: 20 | Elapsed: 422s
Step 00520 (47.0%) | Smooth Loss: 2.42087 | Img/sec: 20 | Elapsed: 423s
Step 00521 (47.1%) | Smooth Loss: 2.38259 | Img/sec: 20 | Elapsed: 424s
Step 00522 (47.2%) | Smooth Loss: 2.38537 | Img/sec: 20 | Elapsed: 424s
Step 00523 (47.2%) | Smooth Loss: 2.43928 | Img/sec: 20 | Elapsed: 425s
Step 00524 (47.3%) | Smooth Loss: 2.51220 | Img/sec: 20 | Elapsed: 426s
Step 00525 (47.4%) | Smooth Loss: 2.47095 | Img/sec: 20 | Elapsed: 427s
Step 00526 (47.5%) | Smooth Loss: 2.55758 | Img/sec: 20 | Elapsed: 428s
Step 00527 (47.6%) | Smooth Loss: 2.55721 | Img/sec: 20 | Elapsed: 428s
Step 00528 (47.7%) | Smooth Loss: 2.55954 | Img/sec: 20 | Elapsed: 429s
Step 00529 (47.8%) | Smooth Loss: 2.54442 | Img/sec: 20 | Elapsed: 430s
Step 00530 (47.9%) | Smooth Loss: 2.59987 | Img/sec: 20 | Elapsed: 431s
Step 00531 (47.9%) | Smooth Loss: 2.55211 | Img/sec: 20 | Elapsed: 431s
Step 00532 (48.0%) | Smooth Loss: 2.57065 | Img/sec: 20 | Elapsed: 432s
Step 00533 (48.1%) | Smooth Loss: 2.64212 | Img/sec: 20 | Elapsed: 433s
Step 00534 (48.2%) | Smooth Loss: 2.68260 | Img/sec: 20 | Elapsed: 434s
Step 00535 (48.3%) | Smooth Loss: 2.60994 | Img/sec: 20 | Elapsed: 435s
Step 00536 (48.4%) | Smooth Loss: 2.64189 | Img/sec: 20 | Elapsed: 435s
